County	Year	Deaths
Refugio County, TX	2014	
Robertson County, TX	2014	
Rockwall County, TX	2014	
Runnels County, TX	2014	
Rusk County, TX	2014	
Sabine County, TX	2014	
San Augustine County, TX	2014	
San Jacinto County, TX	2014	
San Saba County, TX	2014	
Schleicher County, TX	2014	
Scurry County, TX	2014	
Shackelford County, TX	2014	
Shelby County, TX	2014	
Sherman County, TX	2014	
Somervell County, TX	2014	
Starr County, TX	2014	
Stephens County, TX	2014	
Sterling County, TX	2014	
Stonewall County, TX	2014	
Sutton County, TX	2014	
Swisher County, TX	2014	
Terry County, TX	2014	
Throckmorton County, TX	2014	
Titus County, TX	2014	
Tom Green County, TX	2014	
Trinity County, TX	2014	
Tyler County, TX	2014	
Upshur County, TX	2014	
Upton County, TX	2014	
Uvalde County, TX	2014	
Val Verde County, TX	2014	
Van Zandt County, TX	2014	
Victoria County, TX	2014	
Walker County, TX	2014	
Waller County, TX	2014	
Ward County, TX	2014	
Washington County, TX	2014	
Wharton County, TX	2014	
Wheeler County, TX	2014	
Wilbarger County, TX	2014	
Willacy County, TX	2014	
Wilson County, TX	2014	
Winkler County, TX	2014	
Wise County, TX	2014	
Wood County, TX	2014	
Yoakum County, TX	2014	
Young County, TX	2014	
Zapata County, TX	2014	
Zavala County, TX	2014	
Adams County, WA	2014	
Asotin County, WA	2014	
Chelan County, WA	2014	
Clallam County, WA	2014	
Columbia County, WA	2014	
Douglas County, WA	2014	
Ferry County, WA	2014	
Franklin County, WA	2014	
Garfield County, WA	2014	
Grant County, WA	2014	
Jefferson County, WA	2014	
Kittitas County, WA	2014	
Klickitat County, WA	2014	
Lincoln County, WA	2014	
Mason County, WA	2014	
Okanogan County, WA	2014	
Pacific County, WA	2014	
Pend Oreille County, WA	2014	
San Juan County, WA	2014	
Skamania County, WA	2014	
Stevens County, WA	2014	
Wahkiakum County, WA	2014	
Whitman County, WA	2014	
Barbour County, WV	2014	
Braxton County, WV	2014	
Calhoun County, WV	2014	
Clay County, WV	2014	
Doddridge County, WV	2014	
Gilmer County, WV	2014	
Grant County, WV	2014	
Greenbrier County, WV	2014	
Hampshire County, WV	2014	
Hardy County, WV	2014	
Jackson County, WV	2014	
Lewis County, WV	2014	
Lincoln County, WV	2014	
McDowell County, WV	2014	
Marion County, WV	2014	
Marshall County, WV	2014	
Mineral County, WV	2014	
Monroe County, WV	2014	
Morgan County, WV	2014	
Nicholas County, WV	2014	
Ohio County, WV	2014	
Pendleton County, WV	2014	
Pleasants County, WV	2014	
Pocahontas County, WV	2014	
Preston County, WV	2014	
Putnam County, WV	2014	
Randolph County, WV	2014	
Ritchie County, WV	2014	
Roane County, WV	2014	
Summers County, WV	2014	
Taylor County, WV	2014	
Tucker County, WV	2014	
Tyler County, WV	2014	
Upshur County, WV	2014	
Webster County, WV	2014	
Wetzel County, WV	2014	
Wirt County, WV	2014	
Albany County, WY	2014	
Big Horn County, WY	2014	
Campbell County, WY	2014	
Carbon County, WY	2014	
Converse County, WY	2014	
Crook County, WY	2014	
Fremont County, WY	2014	
Goshen County, WY	2014	
Hot Springs County, WY	2014	
Johnson County, WY	2014	
Lincoln County, WY	2014	
Niobrara County, WY	2014	
Park County, WY	2014	
Platte County, WY	2014	
Sheridan County, WY	2014	
Sublette County, WY	2014	
Teton County, WY	2014	
Uinta County, WY	2014	
Washakie County, WY	2014	
Weston County, WY	2014	
Baker County, FL	2015	
Bradford County, FL	2015	
Calhoun County, FL	2015	
DeSoto County, FL	2015	
Dixie County, FL	2015	
Franklin County, FL	2015	
Gadsden County, FL	2015	
Gilchrist County, FL	2015	
Glades County, FL	2015	
Gulf County, FL	2015	
Hamilton County, FL	2015	
Hardee County, FL	2015	
Hendry County, FL	2015	
Highlands County, FL	2015	
Holmes County, FL	2015	
Jackson County, FL	2015	
Jefferson County, FL	2015	
Lafayette County, FL	2015	
Levy County, FL	2015	
Liberty County, FL	2015	
Madison County, FL	2015	
Nassau County, FL	2015	
Putnam County, FL	2015	
Suwannee County, FL	2015	
Taylor County, FL	2015	
Union County, FL	2015	
Wakulla County, FL	2015	
Walton County, FL	2015	
Washington County, FL	2015	
Alexander County, IL	2015	
Bond County, IL	2015	
Boone County, IL	2015	
Brown County, IL	2015	
Calhoun County, IL	2015	
Carroll County, IL	2015	
Cass County, IL	2015	
Christian County, IL	2015	
Clark County, IL	2015	
Clay County, IL	2015	
Clinton County, IL	2015	
Coles County, IL	2015	
Crawford County, IL	2015	
Cumberland County, IL	2015	
DeKalb County, IL	2015	
De Witt County, IL	2015	
Douglas County, IL	2015	
Edgar County, IL	2015	
Edwards County, IL	2015	
Effingham County, IL	2015	
Fayette County, IL	2015	
Ford County, IL	2015	
Fulton County, IL	2015	
Gallatin County, IL	2015	
Greene County, IL	2015	
Grundy County, IL	2015	
Hamilton County, IL	2015	
Hancock County, IL	2015	
Hardin County, IL	2015	
Henderson County, IL	2015	
Henry County, IL	2015	
Iroquois County, IL	2015	
Jackson County, IL	2015	
Jasper County, IL	2015	
Jersey County, IL	2015	
Jo Daviess County, IL	2015	
Johnson County, IL	2015	
Kendall County, IL	2015	
Knox County, IL	2015	
Lawrence County, IL	2015	
Lee County, IL	2015	
Livingston County, IL	2015	
Logan County, IL	2015	
McDonough County, IL	2015	
Macoupin County, IL	2015	
Marion County, IL	2015	
Marshall County, IL	2015	
Mason County, IL	2015	
Massac County, IL	2015	
Menard County, IL	2015	
Mercer County, IL	2015	
Monroe County, IL	2015	
Montgomery County, IL	2015	
Morgan County, IL	2015	
Moultrie County, IL	2015	
Ogle County, IL	2015	
Perry County, IL	2015	
Piatt County, IL	2015	
Pike County, IL	2015	
Pope County, IL	2015	
Pulaski County, IL	2015	
Putnam County, IL	2015	
Randolph County, IL	2015	
Richland County, IL	2015	
Rock Island County, IL	2015	
Saline County, IL	2015	
Schuyler County, IL	2015	
Scott County, IL	2015	
Shelby County, IL	2015	
Stark County, IL	2015	
Stephenson County, IL	2015	
Union County, IL	2015	
Wabash County, IL	2015	
Warren County, IL	2015	
Washington County, IL	2015	
Wayne County, IL	2015	
White County, IL	2015	
Whiteside County, IL	2015	
Williamson County, IL	2015	
Woodford County, IL	2015	
Allen County, KS	2015	
Anderson County, KS	2015	
Atchison County, KS	2015	
Barber County, KS	2015	
Barton County, KS	2015	
Bourbon County, KS	2015	
Brown County, KS	2015	
Butler County, KS	2015	
Chase County, KS	2015	
Chautauqua County, KS	2015	
Cherokee County, KS	2015	
Cheyenne County, KS	2015	
Clark County, KS	2015	
Clay County, KS	2015	
Cloud County, KS	2015	
Coffey County, KS	2015	
Comanche County, KS	2015	
Cowley County, KS	2015	
Crawford County, KS	2015	
Decatur County, KS	2015	
Dickinson County, KS	2015	
Doniphan County, KS	2015	
Edwards County, KS	2015	
Elk County, KS	2015	
Ellis County, KS	2015	
Ellsworth County, KS	2015	
Finney County, KS	2015	
Ford County, KS	2015	
Franklin County, KS	2015	
Geary County, KS	2015	
Gove County, KS	2015	
Graham County, KS	2015	
Grant County, KS	2015	
Gray County, KS	2015	
Greeley County, KS	2015	
Greenwood County, KS	2015	
Hamilton County, KS	2015	
Harper County, KS	2015	
Harvey County, KS	2015	
Haskell County, KS	2015	
Hodgeman County, KS	2015	
Jackson County, KS	2015	
Jefferson County, KS	2015	
Jewell County, KS	2015	
Kearny County, KS	2015	
Kingman County, KS	2015	
Kiowa County, KS	2015	
Labette County, KS	2015	
Lane County, KS	2015	
Leavenworth County, KS	2015	
Lincoln County, KS	2015	
Linn County, KS	2015	
Logan County, KS	2015	
Lyon County, KS	2015	
McPherson County, KS	2015	
Marion County, KS	2015	
Marshall County, KS	2015	
Meade County, KS	2015	
Miami County, KS	2015	
Mitchell County, KS	2015	
Montgomery County, KS	2015	
Morris County, KS	2015	
Morton County, KS	2015	
Nemaha County, KS	2015	
Neosho County, KS	2015	
Ness County, KS	2015	
Norton County, KS	2015	
Osage County, KS	2015	
Osborne County, KS	2015	
Ottawa County, KS	2015	
Pawnee County, KS	2015	
Phillips County, KS	2015	
Pottawatomie County, KS	2015	
Pratt County, KS	2015	
Rawlins County, KS	2015	
Republic County, KS	2015	
Rice County, KS	2015	
Riley County, KS	2015	
Rooks County, KS	2015	
Rush County, KS	2015	
Russell County, KS	2015	
Saline County, KS	2015	
Scott County, KS	2015	
Seward County, KS	2015	
Sheridan County, KS	2015	
Sherman County, KS	2015	
Smith County, KS	2015	
Stafford County, KS	2015	
Stanton County, KS	2015	
Stevens County, KS	2015	
Sumner County, KS	2015	
Thomas County, KS	2015	
Trego County, KS	2015	
Wabaunsee County, KS	2015	
Wallace County, KS	2015	
Washington County, KS	2015	
Wichita County, KS	2015	
Wilson County, KS	2015	
Woodson County, KS	2015	
Adams County, NE	2015	
Antelope County, NE	2015	
Boone County, NE	2015	
Box Butte County, NE	2015	
Boyd County, NE	2015	
Brown County, NE	2015	
Buffalo County, NE	2015	
Burt County, NE	2015	
Butler County, NE	2015	
Cass County, NE	2015	
Cedar County, NE	2015	
Chase County, NE	2015	
Cherry County, NE	2015	
Cheyenne County, NE	2015	
Clay County, NE	2015	
Colfax County, NE	2015	
Cuming County, NE	2015	
Custer County, NE	2015	
Dakota County, NE	2015	
Dawes County, NE	2015	
Dawson County, NE	2015	
Deuel County, NE	2015	
Dixon County, NE	2015	
Dodge County, NE	2015	
Dundy County, NE	2015	
Fillmore County, NE	2015	
Franklin County, NE	2015	
Frontier County, NE	2015	
Furnas County, NE	2015	
Gage County, NE	2015	
Garden County, NE	2015	
Garfield County, NE	2015	
Gosper County, NE	2015	
Greeley County, NE	2015	
Hall County, NE	2015	
Hamilton County, NE	2015	
Harlan County, NE	2015	
Hitchcock County, NE	2015	
Holt County, NE	2015	
Hooker County, NE	2015	
Howard County, NE	2015	
Jefferson County, NE	2015	
Johnson County, NE	2015	
Kearney County, NE	2015	
Keith County, NE	2015	
Kimball County, NE	2015	
Knox County, NE	2015	
Lincoln County, NE	2015	
Madison County, NE	2015	
Merrick County, NE	2015	
Morrill County, NE	2015	
Nance County, NE	2015	
Nemaha County, NE	2015	
Nuckolls County, NE	2015	
Otoe County, NE	2015	
Pawnee County, NE	2015	
Perkins County, NE	2015	
Phelps County, NE	2015	
Pierce County, NE	2015	
Platte County, NE	2015	
Polk County, NE	2015	
Red Willow County, NE	2015	
Richardson County, NE	2015	
Rock County, NE	2015	
Saline County, NE	2015	
Sarpy County, NE	2015	
Saunders County, NE	2015	
Scotts Bluff County, NE	2015	
Seward County, NE	2015	
Sheridan County, NE	2015	
Sherman County, NE	2015	
Stanton County, NE	2015	
Thayer County, NE	2015	
Thurston County, NE	2015	
Valley County, NE	2015	
Washington County, NE	2015	
Wayne County, NE	2015	
Webster County, NE	2015	
York County, NE	2015	
Ashland County, OH	2015	
Athens County, OH	2015	
Auglaize County, OH	2015	
Carroll County, OH	2015	
Champaign County, OH	2015	
Coshocton County, OH	2015	
Defiance County, OH	2015	
Fulton County, OH	2015	
Gallia County, OH	2015	
Guernsey County, OH	2015	
Hardin County, OH	2015	
Harrison County, OH	2015	
Henry County, OH	2015	
Hocking County, OH	2015	
Holmes County, OH	2015	
Jackson County, OH	2015	
Knox County, OH	2015	
Logan County, OH	2015	
Madison County, OH	2015	
Meigs County, OH	2015	
Mercer County, OH	2015	
Monroe County, OH	2015	
Morgan County, OH	2015	
Morrow County, OH	2015	
Noble County, OH	2015	
Ottawa County, OH	2015	
Paulding County, OH	2015	
Perry County, OH	2015	
Putnam County, OH	2015	
Seneca County, OH	2015	
Shelby County, OH	2015	
Tuscarawas County, OH	2015	
Union County, OH	2015	
Van Wert County, OH	2015	
Vinton County, OH	2015	
Washington County, OH	2015	
Williams County, OH	2015	
Wyandot County, OH	2015	
Baker County, OR	2015	
Benton County, OR	2015	
Clatsop County, OR	2015	
Columbia County, OR	2015	
Coos County, OR	2015	
Crook County, OR	2015	
Curry County, OR	2015	
Deschutes County, OR	2015	
Gilliam County, OR	2015	
Grant County, OR	2015	
Harney County, OR	2015	
Hood River County, OR	2015	
Jefferson County, OR	2015	
Lake County, OR	2015	
Lincoln County, OR	2015	
Malheur County, OR	2015	
Morrow County, OR	2015	
Polk County, OR	2015	
Sherman County, OR	2015	
Tillamook County, OR	2015	
Umatilla County, OR	2015	
Union County, OR	2015	
Wallowa County, OR	2015	
Wasco County, OR	2015	
Wheeler County, OR	2015	
Bedford County, TN	2015	
Benton County, TN	2015	
Bledsoe County, TN	2015	
Cannon County, TN	2015	
Carroll County, TN	2015	
Chester County, TN	2015	
Clay County, TN	2015	
Cocke County, TN	2015	
Crockett County, TN	2015	
Cumberland County, TN	2015	
Decatur County, TN	2015	
DeKalb County, TN	2015	
Dyer County, TN	2015	
Fayette County, TN	2015	
Fentress County, TN	2015	
Gibson County, TN	2015	
Giles County, TN	2015	
Grainger County, TN	2015	
Greene County, TN	2015	
Grundy County, TN	2015	
Hancock County, TN	2015	
Hardeman County, TN	2015	
Haywood County, TN	2015	
Henderson County, TN	2015	
Henry County, TN	2015	
Hickman County, TN	2015	
Houston County, TN	2015	
Humphreys County, TN	2015	
Jackson County, TN	2015	
Jefferson County, TN	2015	
Johnson County, TN	2015	
Lake County, TN	2015	
Lauderdale County, TN	2015	
Lawrence County, TN	2015	
Lewis County, TN	2015	
Lincoln County, TN	2015	
Loudon County, TN	2015	
McMinn County, TN	2015	
Macon County, TN	2015	
Madison County, TN	2015	
Marion County, TN	2015	
Marshall County, TN	2015	
Meigs County, TN	2015	
Moore County, TN	2015	
Obion County, TN	2015	
Overton County, TN	2015	
Perry County, TN	2015	
Pickett County, TN	2015	
Polk County, TN	2015	
Rhea County, TN	2015	
Scott County, TN	2015	
Sequatchie County, TN	2015	
Smith County, TN	2015	
Stewart County, TN	2015	
Trousdale County, TN	2015	
Unicoi County, TN	2015	
Union County, TN	2015	
Van Buren County, TN	2015	
Warren County, TN	2015	
Wayne County, TN	2015	
Weakley County, TN	2015	
White County, TN	2015	
Anderson County, TX	2015	
Andrews County, TX	2015	
Angelina County, TX	2015	
Aransas County, TX	2015	
Archer County, TX	2015	
Armstrong County, TX	2015	
Atascosa County, TX	2015	
Austin County, TX	2015	
Bailey County, TX	2015	
Bandera County, TX	2015	
Bastrop County, TX	2015	
Baylor County, TX	2015	
Bee County, TX	2015	
Blanco County, TX	2015	
Borden County, TX	2015	
Bosque County, TX	2015	
Bowie County, TX	2015	
Brewster County, TX	2015	
Briscoe County, TX	2015	
Brooks County, TX	2015	
Brown County, TX	2015	
Burleson County, TX	2015	
Burnet County, TX	2015	
Caldwell County, TX	2015	
Calhoun County, TX	2015	
Callahan County, TX	2015	
Camp County, TX	2015	
Carson County, TX	2015	
Cass County, TX	2015	
Castro County, TX	2015	
Chambers County, TX	2015	
Cherokee County, TX	2015	
Childress County, TX	2015	
Clay County, TX	2015	
Cochran County, TX	2015	
Coke County, TX	2015	
Coleman County, TX	2015	
Collingsworth County, TX	2015	
Colorado County, TX	2015	
Comanche County, TX	2015	
Concho County, TX	2015	
Cooke County, TX	2015	
Coryell County, TX	2015	
Cottle County, TX	2015	
Crane County, TX	2015	
Crockett County, TX	2015	
Crosby County, TX	2015	
Culberson County, TX	2015	
Dallam County, TX	2015	
Dawson County, TX	2015	
Deaf Smith County, TX	2015	
Delta County, TX	2015	
DeWitt County, TX	2015	
Dickens County, TX	2015	
Dimmit County, TX	2015	
Donley County, TX	2015	
Duval County, TX	2015	
Eastland County, TX	2015	
Edwards County, TX	2015	
Ellis County, TX	2015	
Erath County, TX	2015	
Falls County, TX	2015	
Fannin County, TX	2015	
Fayette County, TX	2015	
Fisher County, TX	2015	
Floyd County, TX	2015	
Foard County, TX	2015	
Franklin County, TX	2015	
Freestone County, TX	2015	
Frio County, TX	2015	
Gaines County, TX	2015	
Garza County, TX	2015	
Gillespie County, TX	2015	
Goliad County, TX	2015	
Gonzales County, TX	2015	
Gray County, TX	2015	
Grayson County, TX	2015	
Gregg County, TX	2015	
Grimes County, TX	2015	
Guadalupe County, TX	2015	
Hale County, TX	2015	
Hall County, TX	2015	
Hamilton County, TX	2015	
Hansford County, TX	2015	
Hardeman County, TX	2015	
Hardin County, TX	2015	
Harrison County, TX	2015	
Hartley County, TX	2015	
Haskell County, TX	2015	
Hemphill County, TX	2015	
Hill County, TX	2015	
Hockley County, TX	2015	
Hood County, TX	2015	
Hopkins County, TX	2015	
Houston County, TX	2015	
Howard County, TX	2015	
Hudspeth County, TX	2015	
Hunt County, TX	2015	
Hutchinson County, TX	2015	
Irion County, TX	2015	
Jack County, TX	2015	
Jackson County, TX	2015	
Jasper County, TX	2015	
Jeff Davis County, TX	2015	
Jim Hogg County, TX	2015	
Jim Wells County, TX	2015	
Jones County, TX	2015	
Karnes County, TX	2015	
Kendall County, TX	2015	
Kerr County, TX	2015	
Kimble County, TX	2015	
Kinney County, TX	2015	
Kleberg County, TX	2015	
Knox County, TX	2015	
Lamar County, TX	2015	
Lamb County, TX	2015	
Lampasas County, TX	2015	
La Salle County, TX	2015	
Lavaca County, TX	2015	
Lee County, TX	2015	
Leon County, TX	2015	
Limestone County, TX	2015	
Lipscomb County, TX	2015	
Live Oak County, TX	2015	
Llano County, TX	2015	
Lynn County, TX	2015	
McCulloch County, TX	2015	
Madison County, TX	2015	
Marion County, TX	2015	
Martin County, TX	2015	
Mason County, TX	2015	
Matagorda County, TX	2015	
Maverick County, TX	2015	
Medina County, TX	2015	
Menard County, TX	2015	
Milam County, TX	2015	
Mills County, TX	2015	
Mitchell County, TX	2015	
Montague County, TX	2015	
Moore County, TX	2015	
Morris County, TX	2015	
Motley County, TX	2015	
Navarro County, TX	2015	
Newton County, TX	2015	
Nolan County, TX	2015	
Ochiltree County, TX	2015	
Oldham County, TX	2015	
Palo Pinto County, TX	2015	
Panola County, TX	2015	
Parmer County, TX	2015	
Pecos County, TX	2015	
Polk County, TX	2015	
Presidio County, TX	2015	
Rains County, TX	2015	
Reagan County, TX	2015	
Real County, TX	2015	
Red River County, TX	2015	
Reeves County, TX	2015	
Refugio County, TX	2015	
Robertson County, TX	2015	
Rockwall County, TX	2015	
Runnels County, TX	2015	
Rusk County, TX	2015	
Sabine County, TX	2015	
San Augustine County, TX	2015	
San Jacinto County, TX	2015	
San Patricio County, TX	2015	
San Saba County, TX	2015	
Schleicher County, TX	2015	
Scurry County, TX	2015	
Shackelford County, TX	2015	
Shelby County, TX	2015	
Sherman County, TX	2015	
Somervell County, TX	2015	
Starr County, TX	2015	
Stephens County, TX	2015	
Stonewall County, TX	2015	
Sutton County, TX	2015	
Swisher County, TX	2015	
Terrell County, TX	2015	
Terry County, TX	2015	
Throckmorton County, TX	2015	
Titus County, TX	2015	
Trinity County, TX	2015	
Tyler County, TX	2015	
Upshur County, TX	2015	
Upton County, TX	2015	
Uvalde County, TX	2015	
Val Verde County, TX	2015	
Van Zandt County, TX	2015	
Victoria County, TX	2015	
Walker County, TX	2015	
Waller County, TX	2015	
Ward County, TX	2015	
Washington County, TX	2015	
Wharton County, TX	2015	
Wheeler County, TX	2015	
Wilbarger County, TX	2015	
Willacy County, TX	2015	
Wilson County, TX	2015	
Winkler County, TX	2015	
Wise County, TX	2015	
Wood County, TX	2015	
Yoakum County, TX	2015	
Young County, TX	2015	
Zapata County, TX	2015	
Zavala County, TX	2015	
Adams County, WA	2015	
